year,msa,offense_category,count
2014.0,"Springfield, MA M.S.A.",murder_and_nonnegligent_manslaughter,16.0
2014.0,"Springfield, MA M.S.A.",rape1,318.0
2014.0,"Springfield, MA M.S.A.",robbery,847.0
2014.0,"Springfield, MO M.S.A.",aggravated_assault,1645.0
2014.0,"Springfield, MO M.S.A.",burglary,3004.0
2014.0,"Springfield, MO M.S.A.",larceny_theft,13043.0
2014.0,"Springfield, MO M.S.A.",motor_vehicle_theft,1663.0
2014.0,"Springfield, MO M.S.A.",murder_and_nonnegligent_manslaughter,22.0
2014.0,"Springfield, MO M.S.A.",rape1,333.0
2014.0,"Springfield, MO M.S.A.",robbery,423.0
2014.0,"Springfield, OH M.S.A.",aggravated_assault,195.0
2014.0,"Springfield, OH M.S.A.",burglary,1681.0
2014.0,"Springfield, OH M.S.A.",larceny_theft,3684.0
2014.0,"Springfield, OH M.S.A.",motor_vehicle_theft,268.0
2014.0,"Springfield, OH M.S.A.",murder_and_nonnegligent_manslaughter,7.0
2014.0,"Springfield, OH M.S.A.",rape1,56.0
2014.0,"Springfield, OH M.S.A.",robbery,240.0
2014.0,"St. Cloud, MN M.S.A.",aggravated_assault,205.0
2014.0,"St. Cloud, MN M.S.A.",burglary,602.0
2014.0,"St. Cloud, MN M.S.A.",larceny_theft,3613.0
2014.0,"St. Cloud, MN M.S.A.",motor_vehicle_theft,240.0
2014.0,"St. Cloud, MN M.S.A.",murder_and_nonnegligent_manslaughter,2.0
2014.0,"St. Cloud, MN M.S.A.",rape1,80.0
2014.0,"St. Cloud, MN M.S.A.",robbery,56.0
2014.0,"St. George, UT M.S.A.",aggravated_assault,119.0
2014.0,"St. George, UT M.S.A.",burglary,481.0
2014.0,"St. George, UT M.S.A.",larceny_theft,1900.0
2014.0,"St. George, UT M.S.A.",motor_vehicle_theft,154.0
2014.0,"St. George, UT M.S.A.",murder_and_nonnegligent_manslaughter,2.0
2014.0,"St. George, UT M.S.A.",rape1,49.0
2014.0,"St. George, UT M.S.A.",robbery,28.0
2014.0,"St. Joseph, MO-KS M.S.A.",aggravated_assault,284.0
2014.0,"St. Joseph, MO-KS M.S.A.",burglary,930.0
2014.0,"St. Joseph, MO-KS M.S.A.",larceny_theft,3816.0
2014.0,"St. Joseph, MO-KS M.S.A.",motor_vehicle_theft,377.0
2014.0,"St. Joseph, MO-KS M.S.A.",murder_and_nonnegligent_manslaughter,2.0
2014.0,"St. Joseph, MO-KS M.S.A.",rape1,65.0
2014.0,"St. Joseph, MO-KS M.S.A.",robbery,92.0
2014.0,"St. Louis, MO-IL M.S.A.",aggravated_assault,7761.0
2014.0,"St. Louis, MO-IL M.S.A.",burglary,12817.0
2014.0,"St. Louis, MO-IL M.S.A.",larceny_theft,47789.0
2014.0,"St. Louis, MO-IL M.S.A.",motor_vehicle_theft,5902.0
2014.0,"St. Louis, MO-IL M.S.A.",murder_and_nonnegligent_manslaughter,245.0
2014.0,"St. Louis, MO-IL M.S.A.",rape1,974.0
2014.0,"St. Louis, MO-IL M.S.A.",robbery,2833.0
2014.0,"State College, PA M.S.A.",aggravated_assault,76.0
2014.0,"State College, PA M.S.A.",burglary,247.0
2014.0,"State College, PA M.S.A.",larceny_theft,1555.0
2014.0,"State College, PA M.S.A.",motor_vehicle_theft,41.0
2014.0,"State College, PA M.S.A.",murder_and_nonnegligent_manslaughter,0.0
2014.0,"State College, PA M.S.A.",rape1,39.0
2014.0,"State College, PA M.S.A.",robbery,12.0
2014.0,"Staunton-Waynesboro, VA M.S.A.",aggravated_assault,112.0
2014.0,"Staunton-Waynesboro, VA M.S.A.",burglary,314.0
2014.0,"Staunton-Waynesboro, VA M.S.A.",larceny_theft,1639.0
2014.0,"Staunton-Waynesboro, VA M.S.A.",motor_vehicle_theft,83.0
2014.0,"Staunton-Waynesboro, VA M.S.A.",murder_and_nonnegligent_manslaughter,6.0
2014.0,"Staunton-Waynesboro, VA M.S.A.",rape1,34.0
2014.0,"Staunton-Waynesboro, VA M.S.A.",robbery,25.0
2014.0,"Stockton-Lodi, CA M.S.A.",aggravated_assault,3617.0
2014.0,"Stockton-Lodi, CA M.S.A.",burglary,5685.0
2014.0,"Stockton-Lodi, CA M.S.A.",larceny_theft,15578.0
2014.0,"Stockton-Lodi, CA M.S.A.",motor_vehicle_theft,3829.0
2014.0,"Stockton-Lodi, CA M.S.A.",murder_and_nonnegligent_manslaughter,67.0
2014.0,"Stockton-Lodi, CA M.S.A.",rape1,175.0
2014.0,"Stockton-Lodi, CA M.S.A.",robbery,1487.0
2014.0,"Sumter, SC M.S.A.",aggravated_assault,571.0
2014.0,"Sumter, SC M.S.A.",burglary,1379.0
2014.0,"Sumter, SC M.S.A.",larceny_theft,2424.0
2014.0,"Sumter, SC M.S.A.",motor_vehicle_theft,262.0
2014.0,"Sumter, SC M.S.A.",murder_and_nonnegligent_manslaughter,7.0
2014.0,"Sumter, SC M.S.A.",rape1,50.0
2014.0,"Sumter, SC M.S.A.",robbery,93.0
2014.0,"Syracuse, NY M.S.A.",aggravated_assault,1043.0
2014.0,"Syracuse, NY M.S.A.",burglary,3036.0
2014.0,"Syracuse, NY M.S.A.",larceny_theft,11531.0
2014.0,"Syracuse, NY M.S.A.",motor_vehicle_theft,575.0
2014.0,"Syracuse, NY M.S.A.",murder_and_nonnegligent_manslaughter,23.0
2014.0,"Syracuse, NY M.S.A.",rape1,256.0
2014.0,"Syracuse, NY M.S.A.",robbery,529.0
2014.0,"Tacoma-Lakewood, WA M.D.",aggravated_assault,2207.0
2014.0,"Tacoma-Lakewood, WA M.D.",burglary,8574.0
2014.0,"Tacoma-Lakewood, WA M.D.",larceny_theft,19502.0
2014.0,"Tacoma-Lakewood, WA M.D.",motor_vehicle_theft,4481.0
2014.0,"Tacoma-Lakewood, WA M.D.",murder_and_nonnegligent_manslaughter,30.0
2014.0,"Tacoma-Lakewood, WA M.D.",rape1,349.0
2014.0,"Tacoma-Lakewood, WA M.D.",robbery,1003.0
2014.0,"Tallahassee, FL M.S.A.",aggravated_assault,1923.0
2014.0,"Tallahassee, FL M.S.A.",burglary,3548.0
2014.0,"Tallahassee, FL M.S.A.",larceny_theft,9337.0
2014.0,"Tallahassee, FL M.S.A.",motor_vehicle_theft,905.0
2014.0,"Tallahassee, FL M.S.A.",murder_and_nonnegligent_manslaughter,18.0
2014.0,"Tallahassee, FL M.S.A.",rape1,265.0
2014.0,"Tallahassee, FL M.S.A.",robbery,353.0
2014.0,"Tampa-St. Petersburg-Clearwater, FL M.S.A.",aggravated_assault,8968.0
2014.0,"Tampa-St. Petersburg-Clearwater, FL M.S.A.",burglary,19518.0
2014.0,"Tampa-St. Petersburg-Clearwater, FL M.S.A.",larceny_theft,68808.0
2014.0,"Tampa-St. Petersburg-Clearwater, FL M.S.A.",motor_vehicle_theft,6003.0
2014.0,"Tampa-St. Petersburg-Clearwater, FL M.S.A.",murder_and_nonnegligent_manslaughter,159.0
2014.0,"Tampa-St. Petersburg-Clearwater, FL M.S.A.",rape1,1059.0
2014.0,"Tampa-St. Petersburg-Clearwater, FL M.S.A.",robbery,2857.0
2014.0,"Texarkana, TX-AR M.S.A.",aggravated_assault,604.0
2014.0,"Texarkana, TX-AR M.S.A.",burglary,1486.0
2014.0,"Texarkana, TX-AR M.S.A.",larceny_theft,4204.0
2014.0,"Texarkana, TX-AR M.S.A.",motor_vehicle_theft,442.0
2014.0,"Texarkana, TX-AR M.S.A.",murder_and_nonnegligent_manslaughter,5.0
2014.0,"Texarkana, TX-AR M.S.A.",rape1,72.0
2014.0,"Texarkana, TX-AR M.S.A.",robbery,120.0
2014.0,"The Villages, FL M.S.A.",aggravated_assault,161.0
2014.0,"The Villages, FL M.S.A.",burglary,353.0
2014.0,"The Villages, FL M.S.A.",larceny_theft,687.0
2014.0,"The Villages, FL M.S.A.",motor_vehicle_theft,54.0
2014.0,"The Villages, FL M.S.A.",murder_and_nonnegligent_manslaughter,2.0
2014.0,"The Villages, FL M.S.A.",rape1,27.0
2014.0,"The Villages, FL M.S.A.",robbery,18.0
2014.0,"Toledo, OH M.S.A.3, 4, 6",aggravated_assault,2004.0
2014.0,"Toledo, OH M.S.A.3, 4, 6",burglary,5769.0
2014.0,"Toledo, OH M.S.A.3, 4, 6",larceny_theft,NA
2014.0,"Toledo, OH M.S.A.3, 4, 6",motor_vehicle_theft,1147.0
2014.0,"Toledo, OH M.S.A.3, 4, 6",murder_and_nonnegligent_manslaughter,27.0
2014.0,"Toledo, OH M.S.A.3, 4, 6",rape1,291.0
2014.0,"Toledo, OH M.S.A.3, 4, 6",robbery,1014.0
2014.0,"Topeka, KS M.S.A.",aggravated_assault,561.0
2014.0,"Topeka, KS M.S.A.",burglary,1480.0
2014.0,"Topeka, KS M.S.A.",larceny_theft,5752.0
2014.0,"Topeka, KS M.S.A.",motor_vehicle_theft,708.0
2014.0,"Topeka, KS M.S.A.",murder_and_nonnegligent_manslaughter,9.0
2014.0,"Topeka, KS M.S.A.",rape1,77.0
2014.0,"Topeka, KS M.S.A.",robbery,206.0
2014.0,"Trenton, NJ M.S.A.",aggravated_assault,658.0
2014.0,"Trenton, NJ M.S.A.",burglary,1767.0
2014.0,"Trenton, NJ M.S.A.",larceny_theft,4356.0
2014.0,"Trenton, NJ M.S.A.",motor_vehicle_theft,626.0
2014.0,"Trenton, NJ M.S.A.",murder_and_nonnegligent_manslaughter,32.0
2014.0,"Trenton, NJ M.S.A.",rape1,42.0
2014.0,"Trenton, NJ M.S.A.",robbery,558.0
2014.0,"Tulsa, OK M.S.A.",aggravated_assault,2793.0
2014.0,"Tulsa, OK M.S.A.",burglary,8080.0
2014.0,"Tulsa, OK M.S.A.",larceny_theft,18728.0
2014.0,"Tulsa, OK M.S.A.",motor_vehicle_theft,3205.0
2014.0,"Tulsa, OK M.S.A.",murder_and_nonnegligent_manslaughter,59.0
2014.0,"Tulsa, OK M.S.A.",rape1,552.0
2014.0,"Tulsa, OK M.S.A.",robbery,1059.0
2014.0,"Tuscaloosa, AL M.S.A.",aggravated_assault,510.0
2014.0,"Tuscaloosa, AL M.S.A.",burglary,1812.0
2014.0,"Tuscaloosa, AL M.S.A.",larceny_theft,5129.0
2014.0,"Tuscaloosa, AL M.S.A.",motor_vehicle_theft,386.0
2014.0,"Tuscaloosa, AL M.S.A.",murder_and_nonnegligent_manslaughter,12.0
2014.0,"Tuscaloosa, AL M.S.A.",rape1,103.0
2014.0,"Tuscaloosa, AL M.S.A.",robbery,233.0
2014.0,"Utica-Rome, NY M.S.A.",aggravated_assault,445.0
2014.0,"Utica-Rome, NY M.S.A.",burglary,1215.0
2014.0,"Utica-Rome, NY M.S.A.",larceny_theft,4755.0
2014.0,"Utica-Rome, NY M.S.A.",motor_vehicle_theft,190.0
2014.0,"Utica-Rome, NY M.S.A.",murder_and_nonnegligent_manslaughter,9.0
2014.0,"Utica-Rome, NY M.S.A.",rape1,149.0
2014.0,"Utica-Rome, NY M.S.A.",robbery,161.0
2014.0,"Valdosta, GA M.S.A.3",aggravated_assault,266.0
2014.0,"Valdosta, GA M.S.A.3",burglary,1008.0
2014.0,"Valdosta, GA M.S.A.3",larceny_theft,3622.0
2014.0,"Valdosta, GA M.S.A.3",motor_vehicle_theft,216.0
2014.0,"Valdosta, GA M.S.A.3",murder_and_nonnegligent_manslaughter,9.0
2014.0,"Valdosta, GA M.S.A.3",rape1,19.0
2014.0,"Valdosta, GA M.S.A.3",robbery,83.0
2014.0,"Vallejo-Fairfield, CA M.S.A.",aggravated_assault,1213.0
2014.0,"Vallejo-Fairfield, CA M.S.A.",burglary,3773.0
2014.0,"Vallejo-Fairfield, CA M.S.A.",larceny_theft,7417.0
2014.0,"Vallejo-Fairfield, CA M.S.A.",motor_vehicle_theft,2263.0
2014.0,"Vallejo-Fairfield, CA M.S.A.",murder_and_nonnegligent_manslaughter,27.0
2014.0,"Vallejo-Fairfield, CA M.S.A.",rape1,146.0
2014.0,"Vallejo-Fairfield, CA M.S.A.",robbery,723.0
2014.0,"Victoria, TX M.S.A.",aggravated_assault,300.0
2014.0,"Victoria, TX M.S.A.",burglary,615.0
2014.0,"Victoria, TX M.S.A.",larceny_theft,2145.0
2014.0,"Victoria, TX M.S.A.",motor_vehicle_theft,101.0
2014.0,"Victoria, TX M.S.A.",murder_and_nonnegligent_manslaughter,4.0
2014.0,"Victoria, TX M.S.A.",rape1,79.0
2014.0,"Victoria, TX M.S.A.",robbery,43.0
2014.0,"Vineland-Bridgeton, NJ M.S.A.",aggravated_assault,411.0
2014.0,"Vineland-Bridgeton, NJ M.S.A.",burglary,1548.0
2014.0,"Vineland-Bridgeton, NJ M.S.A.",larceny_theft,4479.0
2014.0,"Vineland-Bridgeton, NJ M.S.A.",motor_vehicle_theft,98.0
2014.0,"Vineland-Bridgeton, NJ M.S.A.",murder_and_nonnegligent_manslaughter,17.0
2014.0,"Vineland-Bridgeton, NJ M.S.A.",rape1,45.0
2014.0,"Vineland-Bridgeton, NJ M.S.A.",robbery,333.0
2014.0,"Virginia Beach-Norfolk-Newport News, VA-NC M.S.A.",aggravated_assault,3119.0
2014.0,"Virginia Beach-Norfolk-Newport News, VA-NC M.S.A.",burglary,7010.0
2014.0,"Virginia Beach-Norfolk-Newport News, VA-NC M.S.A.",larceny_theft,38242.0
2014.0,"Virginia Beach-Norfolk-Newport News, VA-NC M.S.A.",motor_vehicle_theft,2282.0
2014.0,"Virginia Beach-Norfolk-Newport News, VA-NC M.S.A.",murder_and_nonnegligent_manslaughter,109.0
2014.0,"Virginia Beach-Norfolk-Newport News, VA-NC M.S.A.",rape1,568.0
2014.0,"Virginia Beach-Norfolk-Newport News, VA-NC M.S.A.",robbery,1481.0
2014.0,"Visalia-Porterville, CA M.S.A.",aggravated_assault,1430.0
2014.0,"Visalia-Porterville, CA M.S.A.",burglary,2938.0
2014.0,"Visalia-Porterville, CA M.S.A.",larceny_theft,6686.0
2014.0,"Visalia-Porterville, CA M.S.A.",motor_vehicle_theft,1800.0
2014.0,"Visalia-Porterville, CA M.S.A.",murder_and_nonnegligent_manslaughter,38.0
2014.0,"Visalia-Porterville, CA M.S.A.",rape1,91.0
2014.0,"Visalia-Porterville, CA M.S.A.",robbery,378.0
2014.0,"Waco, TX M.S.A.",aggravated_assault,654.0
2014.0,"Waco, TX M.S.A.",burglary,1926.0
2014.0,"Waco, TX M.S.A.",larceny_theft,5645.0
2014.0,"Waco, TX M.S.A.",motor_vehicle_theft,344.0
2014.0,"Waco, TX M.S.A.",murder_and_nonnegligent_manslaughter,10.0
2014.0,"Waco, TX M.S.A.",rape1,157.0
2014.0,"Waco, TX M.S.A.",robbery,173.0
2014.0,"Walla Walla, WA M.S.A.",aggravated_assault,92.0
2014.0,"Walla Walla, WA M.S.A.",burglary,442.0
2014.0,"Walla Walla, WA M.S.A.",larceny_theft,1682.0
2014.0,"Walla Walla, WA M.S.A.",motor_vehicle_theft,136.0
2014.0,"Walla Walla, WA M.S.A.",murder_and_nonnegligent_manslaughter,2.0
2014.0,"Walla Walla, WA M.S.A.",rape1,22.0
2014.0,"Walla Walla, WA M.S.A.",robbery,13.0
2014.0,"Warner Robins, GA M.S.A.3",aggravated_assault,437.0
2014.0,"Warner Robins, GA M.S.A.3",burglary,1636.0
2014.0,"Warner Robins, GA M.S.A.3",larceny_theft,5558.0
2014.0,"Warner Robins, GA M.S.A.3",motor_vehicle_theft,303.0
2014.0,"Warner Robins, GA M.S.A.3",murder_and_nonnegligent_manslaughter,8.0
2014.0,"Warner Robins, GA M.S.A.3",rape1,28.0
2014.0,"Warner Robins, GA M.S.A.3",robbery,158.0
2014.0,"Warren-Troy-Farmington Hills, MI M.D.",aggravated_assault,3448.0
2014.0,"Warren-Troy-Farmington Hills, MI M.D.",burglary,6342.0
2014.0,"Warren-Troy-Farmington Hills, MI M.D.",larceny_theft,27634.0
2014.0,"Warren-Troy-Farmington Hills, MI M.D.",motor_vehicle_theft,3300.0
2014.0,"Warren-Troy-Farmington Hills, MI M.D.",murder_and_nonnegligent_manslaughter,38.0
2014.0,"Warren-Troy-Farmington Hills, MI M.D.",rape1,927.0
2014.0,"Warren-Troy-Farmington Hills, MI M.D.",robbery,1e3
2014.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV M.D.",aggravated_assault,8610.0
2014.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV M.D.",burglary,12576.0
2014.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV M.D.",larceny_theft,83718.0
2014.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV M.D.",motor_vehicle_theft,10314.0
2014.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV M.D.",murder_and_nonnegligent_manslaughter,204.0
2014.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV M.D.",rape1,1256.0
2014.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV M.D.",robbery,6655.0
2014.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV M.S.A.",aggravated_assault,9993.0
2014.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV M.S.A.",burglary,15643.0
2014.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV M.S.A.",larceny_theft,100285.0
2014.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV M.S.A.",motor_vehicle_theft,11150.0
2014.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV M.S.A.",murder_and_nonnegligent_manslaughter,224.0
2014.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV M.S.A.",rape1,1422.0
2014.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV M.S.A.",robbery,7429.0
2014.0,"Waterloo-Cedar Falls, IA M.S.A.",aggravated_assault,628.0
2014.0,"Waterloo-Cedar Falls, IA M.S.A.",burglary,1122.0
2014.0,"Waterloo-Cedar Falls, IA M.S.A.",larceny_theft,2760.0
2014.0,"Waterloo-Cedar Falls, IA M.S.A.",motor_vehicle_theft,176.0
2014.0,"Waterloo-Cedar Falls, IA M.S.A.",murder_and_nonnegligent_manslaughter,7.0
2014.0,"Waterloo-Cedar Falls, IA M.S.A.",rape1,107.0
2014.0,"Waterloo-Cedar Falls, IA M.S.A.",robbery,75.0
2014.0,"Watertown-Fort Drum, NY M.S.A.",aggravated_assault,124.0
2014.0,"Watertown-Fort Drum, NY M.S.A.",burglary,338.0
2014.0,"Watertown-Fort Drum, NY M.S.A.",larceny_theft,1964.0
2014.0,"Watertown-Fort Drum, NY M.S.A.",motor_vehicle_theft,39.0
2014.0,"Watertown-Fort Drum, NY M.S.A.",murder_and_nonnegligent_manslaughter,1.0
2014.0,"Watertown-Fort Drum, NY M.S.A.",rape1,68.0
2014.0,"Watertown-Fort Drum, NY M.S.A.",robbery,21.0
2014.0,"Wausau, WI M.S.A.",aggravated_assault,88.0
2014.0,"Wausau, WI M.S.A.",burglary,289.0
2014.0,"Wausau, WI M.S.A.",larceny_theft,1436.0
2014.0,"Wausau, WI M.S.A.",motor_vehicle_theft,52.0
2014.0,"Wausau, WI M.S.A.",murder_and_nonnegligent_manslaughter,2.0
2014.0,"Wausau, WI M.S.A.",rape1,17.0
2014.0,"Wausau, WI M.S.A.",robbery,11.0
2014.0,"Wenatchee, WA M.S.A.",aggravated_assault,87.0
2014.0,"Wenatchee, WA M.S.A.",burglary,514.0
2014.0,"Wenatchee, WA M.S.A.",larceny_theft,1697.0
2014.0,"Wenatchee, WA M.S.A.",motor_vehicle_theft,152.0
2014.0,"Wenatchee, WA M.S.A.",murder_and_nonnegligent_manslaughter,0.0
2014.0,"Wenatchee, WA M.S.A.",rape1,25.0
2014.0,"Wenatchee, WA M.S.A.",robbery,22.0
2014.0,"West Palm Beach-Boca Raton-Delray Beach, FL M.D.",aggravated_assault,4750.0
2014.0,"West Palm Beach-Boca Raton-Delray Beach, FL M.D.",burglary,10376.0
2014.0,"West Palm Beach-Boca Raton-Delray Beach, FL M.D.",larceny_theft,34016.0
2014.0,"West Palm Beach-Boca Raton-Delray Beach, FL M.D.",motor_vehicle_theft,3299.0
2014.0,"West Palm Beach-Boca Raton-Delray Beach, FL M.D.",murder_and_nonnegligent_manslaughter,92.0
2014.0,"West Palm Beach-Boca Raton-Delray Beach, FL M.D.",rape1,581.0
2014.0,"West Palm Beach-Boca Raton-Delray Beach, FL M.D.",robbery,1931.0
2014.0,"Wheeling, WV-OH M.S.A.",aggravated_assault,308.0
2014.0,"Wheeling, WV-OH M.S.A.",burglary,451.0
2014.0,"Wheeling, WV-OH M.S.A.",larceny_theft,1496.0
2014.0,"Wheeling, WV-OH M.S.A.",motor_vehicle_theft,111.0
2014.0,"Wheeling, WV-OH M.S.A.",murder_and_nonnegligent_manslaughter,0.0
2014.0,"Wheeling, WV-OH M.S.A.",rape1,38.0
2014.0,"Wheeling, WV-OH M.S.A.",robbery,35.0
2014.0,"Wichita Falls, TX M.S.A.",aggravated_assault,273.0
2014.0,"Wichita Falls, TX M.S.A.",burglary,1139.0
2014.0,"Wichita Falls, TX M.S.A.",larceny_theft,3585.0
2014.0,"Wichita Falls, TX M.S.A.",motor_vehicle_theft,297.0
2014.0,"Wichita Falls, TX M.S.A.",murder_and_nonnegligent_manslaughter,3.0
2014.0,"Wichita Falls, TX M.S.A.",rape1,98.0
2014.0,"Wichita Falls, TX M.S.A.",robbery,134.0
2014.0,"Williamsport, PA M.S.A.",aggravated_assault,133.0
2014.0,"Williamsport, PA M.S.A.",burglary,387.0
2014.0,"Williamsport, PA M.S.A.",larceny_theft,1787.0
2014.0,"Williamsport, PA M.S.A.",motor_vehicle_theft,50.0
2014.0,"Williamsport, PA M.S.A.",murder_and_nonnegligent_manslaughter,4.0
2014.0,"Williamsport, PA M.S.A.",rape1,41.0
2014.0,"Williamsport, PA M.S.A.",robbery,77.0
2014.0,"Wilmington, DE-MD-NJ M.D.",aggravated_assault,2240.0
2014.0,"Wilmington, DE-MD-NJ M.D.",burglary,4298.0
2014.0,"Wilmington, DE-MD-NJ M.D.",larceny_theft,15763.0
2014.0,"Wilmington, DE-MD-NJ M.D.",motor_vehicle_theft,1027.0
2014.0,"Wilmington, DE-MD-NJ M.D.",murder_and_nonnegligent_manslaughter,47.0
2014.0,"Wilmington, DE-MD-NJ M.D.",rape1,213.0
2014.0,"Wilmington, DE-MD-NJ M.D.",robbery,1119.0
2014.0,"Wilmington, NC M.S.A.",aggravated_assault,694.0
2014.0,"Wilmington, NC M.S.A.",burglary,2303.0
2014.0,"Wilmington, NC M.S.A.",larceny_theft,6365.0
2014.0,"Wilmington, NC M.S.A.",motor_vehicle_theft,518.0
2014.0,"Wilmington, NC M.S.A.",murder_and_nonnegligent_manslaughter,34.0
2014.0,"Wilmington, NC M.S.A.",rape1,81.0
2014.0,"Wilmington, NC M.S.A.",robbery,292.0
2014.0,"Winchester, VA-WV M.S.A.",aggravated_assault,119.0
2014.0,"Winchester, VA-WV M.S.A.",burglary,457.0
2014.0,"Winchester, VA-WV M.S.A.",larceny_theft,2222.0
2014.0,"Winchester, VA-WV M.S.A.",motor_vehicle_theft,119.0
2014.0,"Winchester, VA-WV M.S.A.",murder_and_nonnegligent_manslaughter,2.0
2014.0,"Winchester, VA-WV M.S.A.",rape1,76.0
2014.0,"Winchester, VA-WV M.S.A.",robbery,36.0
2014.0,"Winston-Salem, NC M.S.A.",aggravated_assault,1894.0
2014.0,"Winston-Salem, NC M.S.A.",burglary,7229.0
2014.0,"Winston-Salem, NC M.S.A.",larceny_theft,14622.0
2014.0,"Winston-Salem, NC M.S.A.",motor_vehicle_theft,1165.0
2014.0,"Winston-Salem, NC M.S.A.",murder_and_nonnegligent_manslaughter,22.0
2014.0,"Winston-Salem, NC M.S.A.",rape1,136.0
2014.0,"Winston-Salem, NC M.S.A.",robbery,574.0
2014.0,"Worcester, MA-CT M.S.A.",aggravated_assault,2727.0
2014.0,"Worcester, MA-CT M.S.A.",burglary,3730.0
2014.0,"Worcester, MA-CT M.S.A.",larceny_theft,11355.0
2014.0,"Worcester, MA-CT M.S.A.",motor_vehicle_theft,818.0
2014.0,"Worcester, MA-CT M.S.A.",murder_and_nonnegligent_manslaughter,8.0
2014.0,"Worcester, MA-CT M.S.A.",rape1,212.0
2014.0,"Worcester, MA-CT M.S.A.",robbery,629.0
2014.0,"Yakima, WA M.S.A.",aggravated_assault,390.0
2014.0,"Yakima, WA M.S.A.",burglary,2091.0
2014.0,"Yakima, WA M.S.A.",larceny_theft,4937.0
2014.0,"Yakima, WA M.S.A.",motor_vehicle_theft,1163.0
2014.0,"Yakima, WA M.S.A.",murder_and_nonnegligent_manslaughter,7.0
2014.0,"Yakima, WA M.S.A.",rape1,56.0
2014.0,"Yakima, WA M.S.A.",robbery,152.0
2014.0,"York-Hanover, PA M.S.A.",aggravated_assault,527.0
2014.0,"York-Hanover, PA M.S.A.",burglary,1208.0
2014.0,"York-Hanover, PA M.S.A.",larceny_theft,5858.0
2014.0,"York-Hanover, PA M.S.A.",motor_vehicle_theft,283.0
2014.0,"York-Hanover, PA M.S.A.",murder_and_nonnegligent_manslaughter,14.0
2014.0,"York-Hanover, PA M.S.A.",rape1,94.0
2014.0,"York-Hanover, PA M.S.A.",robbery,267.0
2014.0,"Youngstown-Warren-Boardman, OH-PA M.S.A.2",aggravated_assault,701.0
2014.0,"Youngstown-Warren-Boardman, OH-PA M.S.A.2",burglary,4080.0
2014.0,"Youngstown-Warren-Boardman, OH-PA M.S.A.2",larceny_theft,9403.0
2014.0,"Youngstown-Warren-Boardman, OH-PA M.S.A.2",motor_vehicle_theft,NA
2014.0,"Youngstown-Warren-Boardman, OH-PA M.S.A.2",murder_and_nonnegligent_manslaughter,24.0
2014.0,"Youngstown-Warren-Boardman, OH-PA M.S.A.2",rape1,185.0
2014.0,"Youngstown-Warren-Boardman, OH-PA M.S.A.2",robbery,398.0
2014.0,"Yuba City, CA M.S.A.",aggravated_assault,448.0
2014.0,"Yuba City, CA M.S.A.",burglary,1206.0
2014.0,"Yuba City, CA M.S.A.",larceny_theft,2706.0
2014.0,"Yuba City, CA M.S.A.",motor_vehicle_theft,587.0
2014.0,"Yuba City, CA M.S.A.",murder_and_nonnegligent_manslaughter,2.0
2014.0,"Yuba City, CA M.S.A.",rape1,46.0
2014.0,"Yuba City, CA M.S.A.",robbery,116.0
2014.0,"Yuma, AZ M.S.A.",aggravated_assault,612.0
2014.0,"Yuma, AZ M.S.A.",burglary,1566.0
2014.0,"Yuma, AZ M.S.A.",larceny_theft,3167.0
2014.0,"Yuma, AZ M.S.A.",motor_vehicle_theft,482.0
2014.0,"Yuma, AZ M.S.A.",murder_and_nonnegligent_manslaughter,8.0
2014.0,"Yuma, AZ M.S.A.",rape1,51.0
2014.0,"Yuma, AZ M.S.A.",robbery,88.0
2015.0,"Abilene, TX M.S.A.",aggravated_assault,463.0
2015.0,"Abilene, TX M.S.A.",burglary,1446.0
2015.0,"Abilene, TX M.S.A.",larceny_theft,4232.0
2015.0,"Abilene, TX M.S.A.",motor_vehicle_theft,447.0
2015.0,"Abilene, TX M.S.A.",murder_and_nonnegligent_manslaughter,9.0
2015.0,"Abilene, TX M.S.A.",rape1,95.0
2015.0,"Abilene, TX M.S.A.",robbery,133.0
2015.0,"Aguadilla-Isabela, Puerto Rico M.S.A.",aggravated_assault,189.0
2015.0,"Aguadilla-Isabela, Puerto Rico M.S.A.",burglary,898.0
2015.0,"Aguadilla-Isabela, Puerto Rico M.S.A.",larceny_theft,1273.0
2015.0,"Aguadilla-Isabela, Puerto Rico M.S.A.",motor_vehicle_theft,71.0
2015.0,"Aguadilla-Isabela, Puerto Rico M.S.A.",murder_and_nonnegligent_manslaughter,15.0
2015.0,"Aguadilla-Isabela, Puerto Rico M.S.A.",rape1,11.0
