,year,month,day,category,count
2312,2017,5,7,drug possession,16
2313,2017,5,7,drunk in public,16
2314,2017,5,7,fraud,2
2315,2017,5,7,illegal conceal or carry of weapon,3
2316,2017,5,7,"illegal sales, manufacture, or transport",2
2317,2017,5,7,motor vehicle theft,19
2318,2017,5,7,other,16
2319,2017,5,7,"sex crimes, not child-related",1
2320,2017,5,7,theft,51
2321,2017,5,7,vandalism,20
2322,2017,5,7,weapon-related crime,2
2323,2017,5,8,arson,1
2324,2017,5,8,assault,10
2325,2017,5,8,battery,14
2326,2017,5,8,burglary,30
2327,2017,5,8,child-related crimes,2
2328,2017,5,8,disorderly conduct,6
2329,2017,5,8,driving under the influence,8
2330,2017,5,8,drug possession,27
2331,2017,5,8,drunk in public,4
2332,2017,5,8,fraud,2
2333,2017,5,8,illegal conceal or carry of weapon,1
2334,2017,5,8,motor vehicle theft,22
2335,2017,5,8,other,22
2336,2017,5,8,"sex crimes, not child-related",4
2337,2017,5,8,theft,57
2338,2017,5,8,vandalism,13
2339,2017,5,8,weapon-related crime,1
2340,2017,5,9,assault,8
2341,2017,5,9,attempted murder,1
2342,2017,5,9,battery,14
2343,2017,5,9,burglary,27
2344,2017,5,9,child-related crimes,1
2345,2017,5,9,disorderly conduct,4
2346,2017,5,9,driving under the influence,6
2347,2017,5,9,drug possession,22
2348,2017,5,9,drunk in public,9
2349,2017,5,9,fraud,4
2350,2017,5,9,illegal conceal or carry of weapon,2
2351,2017,5,9,"illegal sales, manufacture, or transport",4
2352,2017,5,9,motor vehicle theft,40
2353,2017,5,9,other,16
2354,2017,5,9,"sex crimes, not child-related",1
2355,2017,5,9,theft,56
2356,2017,5,9,vandalism,17
2357,2017,5,9,weapon-related crime,4
