,year,month,day,category,count
2316,2016,9,29,assault,14
2317,2016,9,29,battery,26
2318,2016,9,29,burglary,40
2319,2016,9,29,child-related crimes,4
2320,2016,9,29,disorderly conduct,3
2321,2016,9,29,driving under the influence,10
2322,2016,9,29,drug possession,18
2323,2016,9,29,drunk in public,9
2324,2016,9,29,fraud,5
2325,2016,9,29,illegal conceal or carry of weapon,4
2326,2016,9,29,"illegal sales, manufacture, or transport",2
2327,2016,9,29,motor vehicle theft,26
2328,2016,9,29,other,30
2329,2016,9,29,"sex crimes, not child-related",5
2330,2016,9,29,theft,63
2331,2016,9,29,vandalism,29
2332,2016,9,29,weapon-related crime,1
2333,2016,9,3,arson,1
2334,2016,9,3,assault,12
2335,2016,9,3,battery,28
2336,2016,9,3,burglary,58
2337,2016,9,3,child-related crimes,1
2338,2016,9,3,disorderly conduct,14
2339,2016,9,3,driving under the influence,17
2340,2016,9,3,drug possession,36
2341,2016,9,3,drunk in public,9
2342,2016,9,3,fraud,4
2343,2016,9,3,illegal conceal or carry of weapon,4
2344,2016,9,3,"illegal sales, manufacture, or transport",1
2345,2016,9,3,motor vehicle theft,40
2346,2016,9,3,murder,1
2347,2016,9,3,other,58
2348,2016,9,3,"sex crimes, not child-related",4
2349,2016,9,3,theft,85
2350,2016,9,3,vandalism,25
2351,2016,9,3,weapon-related crime,3
2352,2016,9,30,assault,10
2353,2016,9,30,battery,21
2354,2016,9,30,burglary,55
2355,2016,9,30,child-related crimes,3
2356,2016,9,30,disorderly conduct,10
2357,2016,9,30,driving under the influence,10
2358,2016,9,30,drug possession,38
2359,2016,9,30,drunk in public,15
2360,2016,9,30,fraud,9
2361,2016,9,30,illegal conceal or carry of weapon,5
2362,2016,9,30,"illegal sales, manufacture, or transport",1
2363,2016,9,30,motor vehicle theft,41
2364,2016,9,30,other,34
2365,2016,9,30,"sex crimes, not child-related",5
2366,2016,9,30,theft,71
2367,2016,9,30,vandalism,30
2368,2016,9,30,weapon-related crime,4
2369,2016,9,4,assault,11
2370,2016,9,4,attempted murder,1
2371,2016,9,4,battery,21
2372,2016,9,4,burglary,43
2373,2016,9,4,child-related crimes,2
2374,2016,9,4,disorderly conduct,14
2375,2016,9,4,driving under the influence,17
2376,2016,9,4,drug possession,38
2377,2016,9,4,drunk in public,8
2378,2016,9,4,fraud,3
2379,2016,9,4,illegal conceal or carry of weapon,4
2380,2016,9,4,"illegal sales, manufacture, or transport",2
2381,2016,9,4,motor vehicle theft,45
2382,2016,9,4,other,61
2383,2016,9,4,"sex crimes, not child-related",6
2384,2016,9,4,theft,71
2385,2016,9,4,vandalism,25
2386,2016,9,4,weapon-related crime,1
2387,2016,9,5,arson,2
2388,2016,9,5,assault,14
2389,2016,9,5,battery,23
2390,2016,9,5,burglary,44
2391,2016,9,5,child-related crimes,3
2392,2016,9,5,disorderly conduct,9
2393,2016,9,5,driving under the influence,8
2394,2016,9,5,drug possession,42
2395,2016,9,5,drunk in public,24
2396,2016,9,5,fraud,4
2397,2016,9,5,illegal conceal or carry of weapon,5
2398,2016,9,5,"illegal sales, manufacture, or transport",1
2399,2016,9,5,motor vehicle theft,40
2400,2016,9,5,other,78
2401,2016,9,5,"sex crimes, not child-related",4
2402,2016,9,5,theft,84
2403,2016,9,5,vandalism,18
2404,2016,9,6,assault,4
2405,2016,9,6,battery,15
2406,2016,9,6,burglary,50
2407,2016,9,6,child-related crimes,1
2408,2016,9,6,disorderly conduct,6
2409,2016,9,6,driving under the influence,10
2410,2016,9,6,drug possession,43
2411,2016,9,6,drunk in public,8
2412,2016,9,6,fraud,3
2413,2016,9,6,illegal conceal or carry of weapon,5
2414,2016,9,6,"illegal sales, manufacture, or transport",3
2415,2016,9,6,motor vehicle theft,47
2416,2016,9,6,other,44
2417,2016,9,6,"sex crimes, not child-related",3
2418,2016,9,6,theft,73
2419,2016,9,6,vandalism,25
2420,2016,9,6,weapon-related crime,1
2421,2016,9,7,assault,10
2422,2016,9,7,battery,14
2423,2016,9,7,burglary,67
2424,2016,9,7,child-related crimes,3
2425,2016,9,7,disorderly conduct,7
2426,2016,9,7,driving under the influence,10
2427,2016,9,7,drug possession,60
2428,2016,9,7,drunk in public,15
2429,2016,9,7,fraud,4
2430,2016,9,7,illegal conceal or carry of weapon,4
2431,2016,9,7,"illegal sales, manufacture, or transport",2
2432,2016,9,7,motor vehicle theft,41
2433,2016,9,7,other,40
2434,2016,9,7,"sex crimes, not child-related",4
2435,2016,9,7,theft,93
2436,2016,9,7,vandalism,27
2437,2016,9,7,weapon-related crime,1
2438,2016,9,8,arson,3
2439,2016,9,8,assault,14
2440,2016,9,8,battery,17
2441,2016,9,8,burglary,52
2442,2016,9,8,child-related crimes,3
2443,2016,9,8,disorderly conduct,11
2444,2016,9,8,driving under the influence,11
2445,2016,9,8,drug possession,42
2446,2016,9,8,drunk in public,19
2447,2016,9,8,fraud,6
2448,2016,9,8,illegal conceal or carry of weapon,2
2449,2016,9,8,"illegal sales, manufacture, or transport",2
2450,2016,9,8,motor vehicle theft,37
2451,2016,9,8,other,43
2452,2016,9,8,"sex crimes, not child-related",3
2453,2016,9,8,theft,72
2454,2016,9,8,vandalism,28
2455,2016,9,8,weapon-related crime,2
2456,2016,9,9,assault,8
2457,2016,9,9,battery,28
2458,2016,9,9,burglary,38
2459,2016,9,9,child-related crimes,2
2460,2016,9,9,disorderly conduct,3
2461,2016,9,9,driving under the influence,12
2462,2016,9,9,drug possession,51
2463,2016,9,9,drunk in public,14
2464,2016,9,9,fraud,8
2465,2016,9,9,illegal conceal or carry of weapon,4
2466,2016,9,9,"illegal sales, manufacture, or transport",5
2467,2016,9,9,motor vehicle theft,47
2468,2016,9,9,other,41
2469,2016,9,9,"sex crimes, not child-related",5
2470,2016,9,9,theft,74
2471,2016,9,9,vandalism,35
